model,mass_GeV,ctau_m,ctau_min_m,coupling_squared,N_events,N_events_before_ECAL,epsilon_ECAL_weighted,passes_event_cut,N_events_primary,N_events_cascade,N_events_inclusive,N_events_before_ECAL_primary,N_events_before_ECAL_cascade,N_events_before_ECAL_inclusive,valid_mother_samples,samples_passing_ECAL,template_model_seed
ALP-SU2L,1.4,97.00497283448264,14.0,2.762531875639837e-11,10.005024442429596,27.33731466275596,0.36598417093469404,True,,,10.005024442429596,,,27.33731466275596,606992,293364,174421
ALP-SU2L,1.4,97.01754044028607,14.0,2.762174018581465e-11,10.002447350389232,27.33031718287975,0.3659835809243723,True,,,10.002447350389232,,,27.33031718287975,606992,293364,174421
ALP-SU2L,1.4,97.02382485375432,14.0,2.7619951074363913e-11,10.001159052589033,27.326819110780672,0.36598328594503293,True,,,10.001159052589033,,,27.326819110780672,606992,293364,174421
ALP-SU2L,1.4,97.0269672131416,14.0,2.7619056562095543e-11,10.000514965734672,27.32507024166632,0.3659831384618181,True,,,10.000514965734672,,,27.32507024166632,606992,293364,174421
ALP-SU2L,1.4,97.03010967430207,14.0,2.7618162078797254e-11,9.999870920240614,27.32332148383272,0.36598299098290676,False,,,9.999870920240614,,,27.32332148383272,606992,293364,174421
ALP-SU2L,1.4,97.43318612261267,14.0,2.75039070582791e-11,9.928698060341887,27.100465682649997,0.36636632656457796,False,,,9.928698060341887,,,27.100465682649997,606993,293426,174421
ALP-SU2L,1.4,99.06230596997928,14.0,2.7051594138344166e-11,9.593385791973509,26.22682984626043,0.3657851844164608,False,,,9.593385791973509,,,26.22682984626043,606996,293319,174421
ALP-SU2L,1.4,102.4027196257966,14.0,2.616916137873034e-11,8.97843446704157,24.56273403171787,0.36553074488563503,False,,,8.97843446704157,,,24.56273403171787,607000,293171,174421
ALP-SU2L,1.4,116.92939999999999,14.0,2.291804538044622e-11,6.906241925380487,18.89461927004282,0.36551368549300417,False,,,6.906241925380487,,,18.89461927004282,607022,293556,174421
ALP-SU2L,1.4,198.77997999999997,14.0,1.3481203164968364e-11,2.4016583557047118,6.594352297330008,0.3641992795376008,False,,,2.4016583557047118,,,6.594352297330008,607095,293818,174421
ALP-SU2L,1.4,337.92596599999996,14.0,7.93011950880492e-12,0.8323337238889176,2.293447117365688,0.36291821057769036,False,,,0.8323337238889176,,,2.293447117365688,607131,293492,174421
ALP-SU2L,1.4,574.4741422,14.0,4.664776181649953e-12,0.2882548690233304,0.7959578188126716,0.3621484232083046,False,,,0.2882548690233304,,,0.7959578188126716,607144,293434,174421
ALP-SU2L,1.4,976.6060417399999,14.0,2.7439859892058544e-12,0.10009688114184626,0.2759115012930396,0.36278618568906823,False,,,0.10009688114184626,,,0.2759115012930396,607155,294138,174421
ALP-SU2L,1.4,1000.0,14.0,2.6797932955083476e-12,0.09547089069727367,0.2631687346796982,0.3627744413236283,False,,,0.09547089069727367,,,0.2631687346796982,607155,294138,174421
ALP-photon-combined,1.4,14.0,14.0,1.014063095679369e-15,1.496621304321468,3.790461727981472,0.39483878527866345,False,1.1967550721172335,0.29986623220423453,,2.706031413665287,1.0844303143161849,,1909093,958653,174321
ALP-photon-combined,1.4,23.8,14.0,5.9650770334080525e-16,0.5510852542377574,1.442638996733256,0.38199802964265295,False,0.43842619916086745,0.11265905507688996,,1.0141291577620766,0.42850983897117934,,1909902,964455,174321
ALP-photon-combined,1.4,40.46,14.0,3.5088688431812075e-16,0.1979292988353351,0.5297359619132502,0.3736376479340251,False,0.15699208702057377,0.04093721181476135,,0.3684972086134133,0.16123875329983692,,1910436,967784,174321
ALP-photon-combined,1.4,68.782,14.0,2.0640404959889457e-16,0.06998874568694581,0.19006484315377645,0.3682361478620208,False,0.05541490460588006,0.014573841081065752,,0.1313168160558849,0.05874802709789154,,1910687,969698,174321
ALP-photon-combined,1.4,116.92939999999999,14.0,1.2141414682287917e-16,0.02455896414890272,0.06722536519714357,0.36532288187474565,False,0.019413860507274807,0.005145103641627911,,0.04625037364846895,0.02097499154867463,,1910878,971238,174321
ALP-photon-combined,1.4,198.77997999999997,14.0,7.142008636639951e-17,0.008540962220598183,0.02356724262961368,0.362408210193667,False,0.006748583581366032,0.0017923786392321508,,0.016172167137134992,0.007395075492478687,,1910974,970360,174321
ALP-photon-combined,1.4,337.92596599999996,14.0,4.201181550964677e-17,0.0029740664360024343,0.008218543430234562,0.36187269207112444,False,0.0023490532002438643,0.0006250132357585699,,0.005630865633227263,0.002587677797007298,,1911050,971855,174321
ALP-photon-combined,1.4,574.4741422,14.0,2.4712832652733394e-17,0.001032982056362282,0.0028568837208249025,0.36157651388906253,False,0.0008158688448185541,0.00021711321154372802,,0.001955539079353254,0.0009013446414716487,,1911087,972418,174321
ALP-photon-combined,1.4,976.6060417399999,14.0,1.453696038396082e-17,0.0003573543959920713,0.0009912270526605633,0.3605171943530925,False,0.00028217057555043114,7.518382044164018e-05,,0.0006781255889995409,0.0003131014636610224,,1911104,971309,174321
ALP-photon-combined,1.4,1000.0,14.0,1.4196883339511167e-17,0.00034092478639519597,0.0009454799976744024,0.36058381693295344,False,0.0002690823212431297,7.184246515206627e-05,,0.0006468171220572794,0.0002986628756171231,,1911106,971949,174321
ALP-SU2L,1.5,15.0,15.0,1.4525141333333323e-10,330.1717177228359,914.7348442155023,0.3609480056551238,True,,,330.1717177228359,,,914.7348442155023,605557,278483,184421
ALP-SU2L,1.5,25.5,15.0,8.54420078431372e-11,118.496568514638,335.34878502528534,0.3533532065896805,True,,,118.496568514638,,,335.34878502528534,606031,279597,184421
ALP-SU2L,1.5,43.35,15.0,5.026000461361012e-11,41.86877249363827,120.35739675601036,0.34787037292369355,True,,,41.86877249363827,,,120.35739675601036,606257,279994,184421
ALP-SU2L,1.5,73.69500000000001,15.0,2.956470859624124e-11,14.680886886208896,42.604485764501625,0.3445854731672673,True,,,14.680886886208896,,,42.604485764501625,606417,280397,184421
ALP-SU2L,1.5,84.14925076686376,15.0,2.5891748056513343e-11,11.299808393577058,32.81171990796126,0.34438330039612863,True,,,11.299808393577058,,,32.81171990796126,606446,280816,184421
ALP-SU2L,1.5,86.98679127872721,15.0,2.5047149894501526e-11,10.546110636967665,30.73508323824577,0.3431293989093355,True,,,10.546110636967665,,,30.73508323824577,606451,279999,184421
ALP-SU2L,1.5,88.44124343995057,15.0,2.4635239343726896e-11,10.227360454204037,29.746511176700793,0.3438171418977935,True,,,10.227360454204037,,,29.746511176700793,606455,280464,184421
ALP-SU2L,1.5,89.1775638867031,15.0,2.4431831337846922e-11,10.049993489813572,29.2638186151952,0.3434272752290477,True,,,10.049993489813572,,,29.2638186151952,606452,280492,184421
ALP-SU2L,1.5,89.36259986505611,15.0,2.438124230147845e-11,10.016918718930553,29.144391593067983,0.3436997024605271,True,,,10.016918718930553,,,29.144391593067983,606452,280566,184421
ALP-SU2L,1.5,89.40891881826703,15.0,2.436861141815817e-11,10.006651347023874,29.114613050795086,0.34369858632727407,True,,,10.006651347023874,,,29.114613050795086,606452,280567,184421
ALP-SU2L,1.5,89.43208729721292,15.0,2.4362298430530967e-11,10.001501576576757,29.09973511615671,0.3436973407714539,True,,,10.001501576576757,,,29.09973511615671,606452,280567,184421
ALP-SU2L,1.5,89.43788035495642,15.0,2.4360720439180853e-11,10.00021454673852,29.096016812739244,0.3436970294284433,True,,,10.00021454673852,,,29.096016812739244,606452,280567,184421
ALP-SU2L,1.5,89.44077702454594,15.0,2.4359931481834748e-11,9.999571093720945,29.094157838026018,0.343696873763829,False,,,9.999571093720945,,,29.094157838026018,606452,280567,184421
ALP-SU2L,1.5,89.44367378795135,15.0,2.435914255004017e-11,9.998927681967556,29.092298981299923,0.34369671810380853,False,,,9.998927681967556,,,29.092298981299923,606452,280567,184421
ALP-SU2L,1.5,89.45526177979272,15.0,2.4355987078360626e-11,9.996354447543213,29.084864734118558,0.34369609550966207,False,,,9.996354447543213,,,29.084864734118558,606452,280567,184421
ALP-SU2L,1.5,89.54801977757141,15.0,2.4330758015775836e-11,9.975880746875886,29.025458656065997,0.3436941639780441,False,,,9.975880746875886,,,29.025458656065997,606452,280568,184421
ALP-SU2L,1.5,89.92001459326674,15.0,2.423010282922203e-11,9.892119274263244,28.789453950061255,0.34360218472438925,False,,,9.892119274263244,,,28.789453950061255,606454,280528,184421
ALP-SU2L,1.5,96.08652425028185,15.0,2.267509639879192e-11,8.674894284373483,25.25714147569026,0.34346302778257704,False,,,8.674894284373483,,,25.25714147569026,606464,280501,184421
ALP-SU2L,1.5,125.28150000000001,15.0,1.7391005056612496e-11,5.123563118965311,14.94801381512029,0.34275878938395804,False,,,5.123563118965311,,,14.94801381512029,606506,280643,184421
ALP-SU2L,1.5,212.97855,15.0,1.023000297447794e-11,1.7764987684269844,5.215873981407179,0.3405946490961246,False,,,1.7764987684269844,,,5.215873981407179,606560,280457,184421
ALP-SU2L,1.5,362.063535,15.0,6.0176488085164355e-12,0.6168389925914802,1.8138504291126385,0.3400715862185211,False,,,0.6168389925914802,,,1.8138504291126385,606586,280596,184421
ALP-SU2L,1.5,615.5080095,15.0,3.539793416774374e-12,0.21389568669771816,0.6294960833022967,0.339788749082655,False,,,0.21389568669771816,,,0.6294960833022967,606601,280944,184421
ALP-SU2L,1.5,1000.0,15.0,2.1787711999999987e-12,0.08097174553802085,0.23887876120822016,0.3389658633880863,False,,,0.08097174553802085,,,0.23887876120822016,606609,280489,184421
ALP-photon-combined,1.5,15.0,15.0,7.691985730256861e-16,0.8847386085817166,2.186659805609012,0.40460734052561315,False,0.7193288782942328,0.1654097302874839,,1.5941071812715515,0.5925526243374606,,1911132,969846,184321
ALP-photon-combined,1.5,25.5,15.0,4.524697488386389e-16,0.3239654910213695,0.8266276887516765,0.39191221807559184,False,0.26228389848165246,0.061681592539717084,,0.5939888343798033,0.23263885437187312,,1911978,974322,184321
ALP-photon-combined,1.5,43.35,15.0,2.661586757874346e-16,0.11615276811730757,0.30220420296679784,0.3843519281896582,False,0.09380599828562476,0.022346769831682805,,0.21503136982580365,0.08717283314099422,,1912449,978173,184321
ALP-photon-combined,1.5,73.69500000000001,15.0,1.5656392693378506e-16,0.040994950399240615,0.10814589225443777,0.37907080467550897,False,0.03305081845938482,0.007944131939855801,,0.0764661748978492,0.03167971735658857,,1912726,979436,184321
ALP-photon-combined,1.5,125.28150000000001,15.0,9.209642760810886e-17,0.014360702788257834,0.03818684664235282,0.3760641176464793,False,0.011570442698777174,0.0027902600894806596,,0.026894117267581133,0.011292729374771687,,1912883,980507,184321
ALP-photon-combined,1.5,212.97855,15.0,5.417436918124051e-17,0.004998890794728303,0.013374523462771995,0.3737621612196294,False,0.004026536322821691,0.0009723544719066119,,0.009396707690053975,0.003977815772718021,,1912976,980637,184321
ALP-photon-combined,1.5,362.063535,15.0,3.1867275988965006e-17,0.0017387224938157403,0.004661250631995075,0.3730163063708816,False,0.001399618365823563,0.00033910412799217725,,0.0032701259252499756,0.001391124706745099,,1913041,981664,184321
ALP-photon-combined,1.5,615.5080095,15.0,1.8745456464097063e-17,0.0006036706166480307,0.0016197416253490701,0.3726956245369898,False,0.00048585261106774805,0.00011781800558028258,,0.0011353458456386373,0.00048439577971043276,,1913074,982191,184321
ALP-photon-combined,1.5,1000.0,15.0,1.1537978595385292e-17,0.00022903341088961022,0.0006150787200174822,0.37236438757481394,False,0.0001843535654099545,4.467984547965571e-05,,0.0004309305165243292,0.000184148203493153,,1913092,982560,184321
