mass_GeV,model,lifetime_index,ctau_m,bin_index,energy_low_GeV,energy_high_GeV,probability
0.4,ALP-photon-combined,14,55.666782713031616,7,57.81759082983714,66.38347629750241,0.010071166746467615
0.4,ALP-photon-combined,14,55.666782713031616,8,66.38347629750241,76.21842871852988,0.006921754187659469
0.4,ALP-photon-combined,14,55.666782713031616,9,76.21842871852988,87.5104649579821,0.004954187442652725
0.4,ALP-photon-combined,14,55.666782713031616,10,87.5104649579821,100.47545726038321,0.003409051907991954
0.4,ALP-photon-combined,14,55.666782713031616,11,100.47545726038321,115.36126012506426,0.0022614343988179198
0.4,ALP-photon-combined,14,55.666782713031616,12,115.36126012506426,132.45244859303648,0.001522384488374838
0.4,ALP-photon-combined,14,55.666782713031616,13,132.45244859303648,152.07575852822455,0.0008682385587247519
0.4,ALP-photon-combined,14,55.666782713031616,14,152.07575852822455,174.6063328960663,0.0005488782246085103
0.4,ALP-photon-combined,14,55.666782713031616,15,174.6063328960663,200.47489345090884,0.0003540940111123844
0.4,ALP-photon-combined,14,55.666782713031616,16,200.47489345090884,230.17597493486272,0.00020308124449520452
