profile,selection_name,model,model_id,mass_GeV,ctau_m,ctau_min_m,coupling_squared,N_events,N_events_before_ECAL,epsilon_ECAL_weighted,passes_event_cut,N_events_primary,N_events_cascade,N_events_inclusive,cascade_event_fraction,valid_mother_samples,samples_passing_ECAL,template_model_seed,spectrum_cache_key,scan_point_kind
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.092291788595341,10.0,2.7696432120858366e-15,9.984273696973547,28.14612128818481,0.3547300032834276,False,7.194373733868296,2.7898999631052512,,0.2794294355082565,1891004,917991,114321,ed408959dd6a13eb65e0695544514692f86cc72acb6273547708cafe61db6b2a,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.106904375316521,10.0,2.7667742870157733e-15,9.970173651223035,28.094678898176028,0.35487765093732115,False,7.185530964704593,2.784642686518442,,0.27929731055154206,1891006,918208,114321,0f99085107fff679edcb3828e254db2f68fe2b8c5fc39d2919a74c9d8d0bd02f,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.165506400310065,10.0,2.7553282736268244e-15,9.87796008083421,27.88990220695165,0.3541769349901878,False,7.1217675244479715,2.7561925563862384,,0.27902446799050773,1891020,917195,114321,4ad1048df5ea5123504d5a2e63210474667d498aee992ea344bc9c4f341f7c30,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.402359043060581,10.0,2.710015781325907e-15,9.5954392242605,27.084404377267695,0.3542791301814295,False,6.916883466082545,2.6785557581779558,,0.2791488430676175,1891065,917947,114321,43f9148d9d8a42373e7d0c20de959bdc9d08f17839aff3864219266ebd677aed,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,14.8880113439267,10.0,2.6216140889050244e-15,9.028018665039149,25.537920175181284,0.3535142487371747,False,6.498600649682894,2.5294180153562547,,0.2801742119953056,1891143,919455,114321,fab7498f55acc4983038e949a3d3a8a023e300c3be3184b53b8576688c6d69a9,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,17.0,10.0,2.2959188408832977e-15,7.039816372873659,20.144067676725495,0.34947342740550263,False,5.057347195879752,1.9824691769939073,,0.28160808066427756,1891419,919960,114321,12085580aa8f831b41b497e17a221531aa2be27107ec4cfa85af242ec0af551d,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,28.9,10.0,1.350540494637234e-15,2.5724310039969063,7.581785234827519,0.33929093535652327,False,1.8356667696327895,0.7367642343641168,,0.2864077727330186,1892153,924752,114321,ad145c638cb7af17859c0e1ca96a5bbe7acce95cf2fd827c3b79b5e1eeeaa6a9,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,49.129999999999995,10.0,7.94435585080726e-16,0.9188303129269721,2.762506784617858,0.3326074411991265,False,0.6518409258026687,0.2669893871243035,,0.2905752927042619,1892570,927669,114321,df540d2d217015bff0fefd61f33f5f2bc99f9300273e579ec16ac1056939dcb2,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,83.52099999999999,10.0,4.6731505004748585e-16,0.3239153588448432,0.9861833498110374,0.3284534857609476,False,0.22933253872528225,0.09458282011956091,,0.2919985654797755,1892819,928822,114321,4546fa5ccca0d1d47dd733deda0824577178ae4fe7fddd304264531ec569987e,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,141.98569999999998,10.0,2.748912059102858e-16,0.11330571374272862,0.3476740317221637,0.32589639548712246,False,0.08012875673179343,0.03317695701093519,,0.2928092142490415,1892966,929313,114321,75111137904403e636d3c268d0cf48cc8e99d6c6b2ffd7e05b68809582e4190c,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,241.37568999999996,10.0,1.6170070935899166e-16,0.039451013678207206,0.12164383815327531,0.32431575883439,False,0.027863008856216325,0.01158800482199088,,0.29373148473475374,1893049,929976,114321,922c45de2d1fded0903d35b0318353b5c715ab790c9d83d2697bc7f89a58c61a,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,410.3386729999999,10.0,9.511806432881862e-17,0.01371427609265737,0.04236847442519396,0.3236905807612068,False,0.009685526409416648,0.0040287496832407226,,0.29376320383382953,1893094,930399,114321,f814b4ecaad21ae58d55963f011104870e40bb81a09409b08ae30fa8afb92b7c,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,697.5757440999998,10.0,5.59518025463639e-17,0.004756447779481827,0.01471743473239313,0.32318456755326164,False,0.0033570160174435796,0.0013994317620382474,,0.2942178337529658,1893127,930519,114321,3f1b9f01d370cae9be19a6d570972f4487ee672ffcd2f70b547892f08002145b,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.0,1000.0,10.0,3.9030620295016065e-17,0.002316631947232021,0.007173705314490977,0.3229338041740291,False,0.0016344184086370581,0.0006822135385949631,,0.29448507753253234,1893138,930645,114321,bff1e20d5cde949b0d205bcd67321468a615d70635f959b0e8df1dc9bf6a879b,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,10.500000000000002,10.500000000000002,6.049621558655353e-10,1559.587498585851,3209.072819813513,0.4859931781406202,True,,,1559.587498585851,0.0,610381,345226,124421,c8b8f1e25704b377c047cdcaceda926eaec59e77059bacfceacb374f70ad5281,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,17.85,10.500000000000002,3.5586009168560905e-10,559.6260319263081,1166.9308581335354,0.479570857198352,True,,,559.6260319263081,0.0,610811,345860,124421,4a76a3f497fc42d9b4abd16204f1192f23b6521e40805bad199b4f177e1bdc9a,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,30.345000000000002,10.500000000000002,2.0932946569741708e-10,197.33902156262795,417.26656686814607,0.4729327418771751,True,,,197.33902156262795,0.0,611073,345787,124421,d05fbc29428aa844ccdaeae8d77e257c041f3438433ce3ae45d0a4204ffb842d,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,51.5865,10.500000000000002,1.2313497982201007e-10,69.13366617057761,147.54960739772972,0.4685452397323108,True,,,69.13366617057761,0.0,611240,346114,124421,6217505930d0763714df0d93b511237655682be8ea4fc308ab824d6341b4a9e0,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,87.69705,10.500000000000002,7.243234107177061e-11,24.106636570619496,51.760298379323395,0.46573604336580365,True,,,24.106636570619496,0.0,611330,346177,124421,4f7d30e0e1aab1e8d6cdf3a58918ac79668c1f5c52e3ff407051018841abbe05,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,114.3429638578354,10.500000000000002,5.555306966229948e-11,14.22171669559439,30.592523875676967,0.46487556088504267,True,,,14.22171669559439,0.0,611363,346310,124421,e11228ebe943ae7531787fe4d5ebdfd6030e371505a1d1072fb7fba25998d6e5,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,130.5634675228907,10.500000000000002,4.8651454783662635e-11,10.915062821070387,23.509557716371305,0.46428192962003223,True,,,10.915062821070387,0.0,611379,346433,124421,a1f5658bebefb6e3919cee552ab810ed6251fcc7e8e762ccb1716889e9bf0db4,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,134.96611074418314,10.500000000000002,4.7064426777681956e-11,10.22182279172986,22.011034461736845,0.46439538357450183,True,,,10.22182279172986,0.0,611384,346564,124421,6927302279cad8aa206b42e9d98bc0a327b810b9726d8e593effd88c8eacc603,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.08977548581564,10.500000000000002,4.6675825673988186e-11,10.048025696841982,21.651518668952114,0.46407948793221,True,,,10.048025696841982,0.0,611385,346373,124421,0021fc180bb526124f7467809f618ffab03f1cac114cc1e32e63880a34528c79,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.37215037534338,10.500000000000002,4.6579177780103456e-11,10.003922103923198,21.562573735443525,0.4639484240918435,True,,,10.003922103923198,0.0,611386,346380,124421,3e5f55ccb8cd35086c07dcc7010505f2d12068a9b0ee4b71f0e59d498267b141,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.38981824718957,10.500000000000002,4.657314393568387e-11,10.001338537925772,21.557024997739163,0.4639479955594375,True,,,10.001338537925772,0.0,611386,346380,124421,2853b8647fe05b5de1118153e22fb1d238caed26c6827c54023d32dfb101aa8e,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.3986530414632,10.500000000000002,4.6570127306588396e-11,10.000047004753691,21.554251162682764,0.46394778131132386,True,,,10.000047004753691,0.0,611386,346380,124421,b5cba433765a2be63c0b62ecb9c663c801f53bd1c14c27c22fc3279b8312d93d,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.40307065320388,10.500000000000002,4.6568619065313695e-11,9.999401300614936,21.552864378583607,0.46394767419178967,False,,,9.999401300614936,0.0,611386,346380,124421,ddd97f270a7d677f426a2e52e20326f0e218dc473213cf45561ddff0f49a8ea3,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.40748840801996,10.500000000000002,4.656711087288559e-11,9.998755638104138,21.55147768342959,0.4639475670752702,False,,,9.998755638104138,0.0,611386,346380,124421,5f5ac9a7091a2c06fdef959f1c3017ce747460d0dc6208027bd307a7f31ba46b,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.44283559781954,10.500000000000002,4.655504709174802e-11,9.993591836302853,21.540387323540997,0.46394671025163436,False,,,9.993591836302853,0.0,611386,346380,124421,f58f56346c5cd7951dbb9041bf3bff14a78c14746003bf4bc2a6f9db4b0b246e,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.51355745827976,10.500000000000002,4.6530928904474585e-11,9.983272219272585,21.518223668514096,0.46394499718303017,False,,,9.983272219272585,0.0,611386,346380,124421,700ce3e05b7b862d847a2b5d1e201885f28bc80ae1a79272a59ed34bd5dcc8a3,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,136.655111169124,10.500000000000002,4.648273000727193e-11,9.96767118705876,21.473924610123202,0.46417556958171574,False,,,9.96767118705876,0.0,611385,346312,124421,cd91bfda961a62a74963c7e73f128463c525c7fd0037fbc93eb8160fb57aca0a,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,137.2227953347756,10.500000000000002,4.6290433168127885e-11,9.885649215143953,21.297794048409997,0.4641630580460033,False,,,9.885649215143953,0.0,611385,346313,124421,2ec3cc5bc4693d764b9c70febb5466b34b95949cd8729d649644343e4e3b749a,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,139.51721254812307,10.500000000000002,4.55291681977743e-11,9.568995176457385,20.60810088897721,0.4643317318761583,False,,,9.568995176457385,0.0,611389,346626,124421,5e8f830a90878177a35515d200025bf36b01ddb0530e11dcc58048beaeaeeae4,bisection_evaluation
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,149.08498500000002,10.500000000000002,4.2607259453982715e-11,8.372510294811503,18.063105009088193,0.4635144561579526,False,,,8.372510294811503,0.0,611390,346252,124421,8e14cafe57f24184ce5e68a0fc2d1eb7649172252dbbb8639958d05064a2f578,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,253.4444745,10.500000000000002,2.506309379646042e-11,2.9079005440615036,6.282427045543215,0.46286260436949805,False,,,2.9079005440615036,0.0,611413,346674,124421,f47bbbb0eb989dc9898c6ac212a0df9ff62ddc3538dd4f6c61181bb390724f07,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,430.85560665,10.500000000000002,1.474299635085907e-11,1.0060239269885423,2.1808742332366404,0.4612938754819896,False,,,1.0060239269885423,0.0,611430,346166,124421,4ae9eaa98bf463584f03f3462e7f614b98a8e3266f694920d2a05c9953b4d72f,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,732.454531305,10.500000000000002,8.672350794622983e-12,0.34859807376643354,0.756009692519086,0.46110265148172414,False,,,0.34859807376643354,0.0,611435,346318,124421,11c8c6d4964f1d3d4dda09036261c3116de0cb52ef8aa4d5d9eb54205e7ddb4f,coarse
production,diphoton_ecal,ALP-SU2L,alp_su2l,1.05,1000.0,10.500000000000002,6.352102636588122e-12,0.1871271981438841,0.40587953978121744,0.46104121987708935,False,,,0.1871271981438841,0.0,611441,346330,124421,58c11e9842b6831ab88f63e4192020fc70cb2b8229bdaeb519135ae6bb344d52,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,10.500000000000002,10.500000000000002,3.2101878493602596e-15,12.940166274848432,35.11213601600982,0.3685382817196937,True,9.56656719773391,3.373599077114522,,0.26070755239611765,1892803,918048,124321,3991b4039b8d3f682b0cbdc7ae987dabbe8a6f6d89964e51856c6fa9532978e1,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,11.98951262707198,10.500000000000002,2.811371359847718e-15,10.186346075709249,27.96907922518193,0.3642002653608269,True,7.505971020428835,2.6803750552804138,,0.26313410474754423,1893212,920938,124321,b1c9a587326cfaff5a9daed3dab4aded7c4c430407f3eb84d9e27d3d1ebb8210,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.089331704128544,10.500000000000002,2.7881584560023032e-15,10.026128100273544,27.570555491150444,0.36365346731921,True,7.383174201630692,2.6429538986428525,,0.26360663580298205,1893235,920924,124321,eb6abf640252ef2d62760a2d446a8317e293e8b252dbd01fcee11300b84958a4,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.101867380410145,10.500000000000002,2.7852703519826847e-15,10.013410070417867,27.521135549851575,0.36384436435334044,True,7.374057775864378,2.6393522945534897,,0.26358176445313075,1893239,921328,124321,44524174a92904e35945f9f1181a22c6dc8bee9efac9b8dba7bedbe2b8965e3c,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.10500332996993,10.500000000000002,2.7845487935414274e-15,10.011236308109197,27.50878103978382,0.36392875037358874,True,7.370614191411988,2.6406221166972093,,0.26376583624924327,1893240,921495,124321,71dd1585a115f8819ff86d4470ae11225dfabe29774eea5181a9ddfca7edb870,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.10657160946793,10.500000000000002,2.784188084422037e-15,10.008303053110287,27.502626731722973,0.36390353367833717,True,7.368275696696094,2.640027356414193,,0.2637837146222056,1893241,921580,124321,38c959c91d6649cb304289498eb518c87723cefb7207cf74e70584b5a5c7a0cb,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.10735582540797,10.500000000000002,2.7840077473850027e-15,10.00712095702587,27.499536196605437,0.3639014449364116,True,7.367384769445883,2.639736187579987,,0.2637857780390535,1893241,921581,124321,62c6581a7a5005d5cfbf00b2871d98cd3e452792ef9b228d5a2dec40354485cb,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.10774795242719,10.500000000000002,2.78391758324682e-15,10.006535911282224,27.49799104955585,0.3639006170759464,True,7.366939344754796,2.6395965665274277,,0.26378724764794187,1893241,921582,124321,bc995a86f51a597802dcbafdf9b41fff4561868a69dd824e2fc4dd2337ca8f81,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.108140092146424,10.500000000000002,2.7838274220287335e-15,9.999126955524167,27.49649578950232,0.36365095509158146,False,7.359684919390234,2.6394420361339335,,0.2639672491282586,1893242,921048,124321,c19e28d1b167af2c3160a09da27b10e7c2e3e7997ca38ab1d88c2e9f6c78ecbc,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.114416055191883,10.500000000000002,2.7823852395953427e-15,9.985494893368852,27.471803129575765,0.36348159770476096,False,7.352588940233641,2.6329059531352104,,0.26367305589266943,1893243,920684,124321,a424e58794e40588f0ec0d7c2522e3ab6dd874ec7ce21ff18f135b8465765d90,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.139552454183404,10.500000000000002,2.7766239773252095e-15,9.947184099170183,27.373349378259356,0.36338936685148593,False,7.330566449287497,2.616617649882685,,0.2630510930325467,1893250,920152,124321,06a951a5a9e662426f74cb822c8305df33a1d36126e56ce3a0f57e7f9ec94ca7,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.189981828155434,10.500000000000002,2.7651372162367867e-15,9.875006582396487,27.177317222904975,0.3633547234041871,False,7.273531584493471,2.6014749979030176,,0.263440330514867,1893260,920580,124321,f3c040d5a3c57e0d7cffea630e46fbb37d533a5d89ed74a44cc14ecb156cb127,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.39380295035804,10.500000000000002,2.7196634118915846e-15,9.573224161382957,26.40596642202973,0.36254019293898265,False,7.048241252306867,2.5249829090760896,,0.26375470442460924,1893294,920604,124321,97028f0e07f0b1bc95796e825c7facf8b10f4c348f2f6f2ddb8a2ed4f9221cf8,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,12.811726076793551,10.500000000000002,2.630947010281282e-15,9.009508925348289,24.92427389151035,0.36147528166977366,False,6.625309578554897,2.384199346793391,,0.26463144290644264,1893386,921135,124321,d96c378da803f905252d9e451ca8ab9afe6c37e55b4ccc0f5e979e9e3890c177,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,13.690325050925564,10.500000000000002,2.462101688082556e-15,7.97625864514378,22.189801361473044,0.3594560634054403,False,5.858145803136106,2.1181128420076742,,0.26555217630727834,1893545,922480,124321,0c9e2bc2e27e6b484ec130f59e50bd1e0f1c52c962b67966efc89ec8e05e70c3,bisection_evaluation
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,17.85,10.500000000000002,1.8883457937413294e-15,4.8659025845027,13.819421088153971,0.3521061087481992,False,3.5586610065162403,1.3072415779864595,,0.2686534625970242,1894062,925025,124321,0f6daa41de7db0e79072d49cff772ac696591e47b310858c7b2bcb418779c284,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,30.345000000000002,10.500000000000002,1.1107916433772525e-15,1.770626755470346,5.183640937140239,0.3415797461556399,False,1.2864625417323474,0.48416421373799867,,0.2734422781324041,1894745,929817,124321,3feb0812f25a78bce22ce79a90e2ec7872ebafb4f0cdd8994e618c601089e6c0,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,51.5865,10.500000000000002,6.534068490454428e-16,0.6308236055830818,1.884821032694258,0.33468620873852983,False,0.4564887509552994,0.17433485462778237,,0.2763607022388477,1895185,931534,124321,2f50d05610ff58f77a77d13d0f88dde92c2adc9c2e124c0336fb74bee614fc66,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,87.69705,10.500000000000002,3.84356970026731e-16,0.222557486963691,0.6720115469879122,0.33118104586332986,False,0.16084341388077497,0.06171407308291602,,0.27729497634462563,1895413,933345,124321,5b29f4e20bc8f080275284363e2d1d105ed737c77760c7e976fc87856504d33a,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,149.08498500000002,10.500000000000002,2.2609233530984175e-16,0.07774377371673782,0.23673672325993547,0.328397608305897,False,0.05609190561755238,0.021651868099185446,,0.27850292137959226,1895552,933736,124321,ac9835acdfd6406c927e716091a38e9d43c1548f9feec7010b93108a777118d8,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,253.4444745,10.500000000000002,1.3299549135873046e-16,0.027044552548297733,0.08279092431939569,0.32666083596269163,False,0.01948548828119812,0.007559064267099612,,0.27950413502313254,1895612,933963,124321,37d7beaef2be6ad2519099879484e51a975962c533f62c653651d7b65e824196,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,430.85560665,10.500000000000002,7.82326419757238e-17,0.009402709830690343,0.028828981968381205,0.3261547647087561,False,0.006772119155904295,0.0026305906747860486,,0.27976941989636106,1895665,934777,124321,60fc8f3710709e02a1443c6b877114f2a55be85ed05ba4eb2b9076edad113762,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,732.454531305,10.500000000000002,4.601920116219047e-17,0.003262567298015075,0.010012715562346177,0.3258424028626447,False,0.0023503165200731164,0.0009122507779419585,,0.279611328936254,1895703,935027,124321,e62f4ea948f56787bc1917a4c74928aa2c7eddec3f16fe0545a5266f2f726722,coarse
production,diphoton_ecal,ALP-photon-combined,alp_photon_combined,1.05,1000.0,10.500000000000002,3.370697241828273e-17,0.0017511403399620095,0.00537938984476166,0.3255276881758689,False,0.0012610444539239431,0.0004900958860380664,,0.279872420761376,1895715,935207,124321,bdd486b8467be5b685ede4c0171208de37a73bddf7472676d1c9891eb1e32168,coarse
