"mass","coupling"
1.13521552986583017e-30,5.04731102945213164e-13
1.14234215779350612e-30,5.04731102945213164e-13
1.14951352508941955e-30,5.04731102945213164e-13
1.1567299126172584e-30,5.04731102945213164e-13
1.16399160300393821e-30,5.04731102945213164e-13
1.17129888065060476e-30,5.04731102945213164e-13
1.17865203174384848e-30,5.04731102945213164e-13
1.1860513442668462e-30,5.04731102945213164e-13
1.19349710801067798e-30,5.04731102945213164e-13
1.20098961458565706e-30,5.04731102945213164e-13
1.20852915743279074e-30,5.04731102945213164e-13
1.21611603183520294e-30,5.04731102945213164e-13
1.22375053492977876e-30,5.04731102945213164e-13
1.23143296571873189e-30,5.04731102945213164e-13
1.23916362508134453e-30,5.04731102945213164e-13
1.24694281578578157e-30,5.04731102945213164e-13
1.25477084250087808e-30,5.04731102945213164e-13
1.26264801180815243e-30,5.04731102945213164e-13
1.2705746322137419e-30,5.04731102945213164e-13
1.27855101416051579e-30,5.04731102945213164e-13
1.28657747004026549e-30,5.04731102945213164e-13
1.29465431420587634e-30,5.04731102945213164e-13
1.30278186298367015e-30,5.04731102945213164e-13
1.31096043468582649e-30,5.04731102945213164e-13
1.31919034962278522e-30,5.04731102945213164e-13
1.32747193011582258e-30,5.04731102945213164e-13
1.3358055005097085e-30,5.04731102945213164e-13
1.34419138718533241e-30,5.04731102945213164e-13
1.35262991857257363e-30,5.04731102945213164e-13
1.36112142516308738e-30,5.04731102945213164e-13
1.36966623952328132e-30,5.04731102945213164e-13
1.37826469630737345e-30,5.04731102945213164e-13
1.38691713227042079e-30,5.04731102945213164e-13
1.39562388628159867e-30,5.04731102945213164e-13
1.40438529933739222e-30,5.04731102945213164e-13
1.41320171457499757e-30,5.04731102945213164e-13
1.42207347728573754e-30,5.04731102945213164e-13
1.43100093492863081e-30,5.04731102945213164e-13
1.4399844371439191e-30,5.04731102945213164e-13
1.44902433576685413e-30,5.04731102945213164e-13
1.45812098484139468e-30,5.04731102945213164e-13
1.46727474063410808e-30,5.04731102945213164e-13
1.47648596164815859e-30,5.04731102945213164e-13
1.48575500863726472e-30,5.04731102945213164e-13
1.49508224461992445e-30,5.04731102945213164e-13
1.50446803489354767e-30,5.04731102945213164e-13
1.51391274704881167e-30,5.04731102945213164e-13
1.52341675098403228e-30,5.04731102945213164e-13
1.53298041891970202e-30,5.04731102945213164e-13
1.5426041254129795e-30,5.04731102945213164e-13
1.55228824737245947e-30,5.04731102945213164e-13
1.562033164072846e-30,5.04731102945213164e-13
1.57183925716984479e-30,5.04731102945213164e-13
1.58170691071514815e-30,5.04731102945213164e-13
1.59163651117138748e-30,5.04731102945213164e-13
1.60162844742737186e-30,5.04731102945213164e-13
1.61168311081322704e-30,5.04731102945213164e-13
1.62180089511577507e-30,5.04731102945213164e-13
1.63198219659392933e-30,5.04731102945213164e-13
1.64222741399426826e-30,5.04731102945213164e-13
1.65253694856655725e-30,5.04731102945213164e-13
1.66291120407957241e-30,5.04731102945213164e-13
1.67335058683681787e-30,5.04731102945213164e-13
1.68385550569248061e-30,5.04731102945213164e-13
1.69442637206748256e-30,5.04731102945213164e-13
1.70506359996549954e-30,5.04731102945213164e-13
1.71576760598928423e-30,5.04731102945213164e-13
1.72653880935688635e-30,5.04731102945213164e-13
1.73737763191812607e-30,5.04731102945213164e-13
1.74828449817108708e-30,5.04731102945213164e-13
1.75925983527880033e-30,5.04731102945213164e-13
1.77030407308587285e-30,5.04731102945213164e-13
1.78141764413543706e-30,5.04731102945213164e-13
1.79260098368598988e-30,5.04731102945213164e-13
1.80385452972848382e-30,5.04731102945213164e-13
1.81517872300352387e-30,5.04731102945213164e-13
1.82657400701852662e-30,5.04731102945213164e-13
1.83804082806520832e-30,5.04731102945213164e-13
1.84957963523695842e-30,5.04731102945213164e-13
1.86119088044647467e-30,5.04731102945213164e-13
1.8728750184435065e-30,5.04731102945213164e-13
1.88463250683255812e-30,5.04731102945213164e-13
1.89646380609093435e-30,5.04731102945213164e-13
1.90836937958666646e-30,5.04731102945213164e-13
1.92034969359672194e-30,5.04731102945213164e-13
1.93240521732523356e-30,5.04731102945213164e-13
1.94453642292194011e-30,5.04731102945213164e-13
1.95674378550056737e-30,5.04731102945213164e-13
1.9690277831575612e-30,5.04731102945213164e-13
1.98138889699070166e-30,5.04731102945213164e-13
1.99382761111799301e-30,5.04731102945213164e-13
2.00634441269667129e-30,5.04731102945213164e-13
2.01893979194217175e-30,5.04731102945213164e-13
2.03161424214745735e-30,5.04731102945213164e-13
2.04436825970222392e-30,5.04731102945213164e-13
2.05720234411240656e-30,5.04731102945213164e-13
2.07011699801970941e-30,5.04731102945213164e-13
2.08311272722135923e-30,5.04731102945213164e-13
2.09619004068979653e-30,5.04731102945213164e-13
2.10934945059274397e-30,5.04731102945213164e-13
2.1225914723131469e-30,5.04731102945213164e-13
2.13591662446940913e-30,5.04731102945213164e-13
2.14932542893575594e-30,5.04731102945213164e-13
2.16281841086255184e-30,5.04731102945213164e-13
2.1763960986970077e-30,5.04731102945213164e-13
2.19005902420375476e-30,5.04731102945213164e-13
2.20380772248573981e-30,5.04731102945213164e-13
2.21764273200514824e-30,5.04731102945213164e-13
2.23156459460456445e-30,5.04731102945213164e-13
2.2455738555280657e-30,5.04731102945213164e-13
2.25967106344272174e-30,5.04731102945213164e-13
2.27385677045995727e-30,5.04731102945213164e-13
2.28813153215722615e-30,5.04731102945213164e-13
2.30249590759983047e-30,5.04731102945213164e-13
2.3169504593626824e-30,5.04731102945213164e-13
2.33149575355248892e-30,5.04731102945213164e-13
2.34613235982979126e-30,5.04731102945213164e-13
2.36086085143134932e-30,5.04731102945213164e-13
2.37568180519255626e-30,5.04731102945213164e-13
2.39059580157010567e-30,5.04731102945213164e-13
2.40560342466459013e-30,5.04731102945213164e-13
2.42070526224353334e-30,5.04731102945213164e-13
2.43590190576427141e-30,5.04731102945213164e-13
2.45119395039717732e-30,5.04731102945213164e-13
2.46658199504902892e-30,5.04731102945213164e-13
2.48206664238632666e-30,5.04731102945213164e-13
2.49764849885905657e-30,5.04731102945213164e-13
2.51332817472429989e-30,5.04731102945213164e-13
2.52910628407019545e-30,5.04731102945213164e-13
2.54498344484004988e-30,5.04731102945213164e-13
2.56096027885639749e-30,5.04731102945213164e-13
2.57703741184551709e-30,5.04731102945213164e-13
2.5932154734617939e-30,5.04731102945213164e-13
2.6094950973124636e-30,5.04731102945213164e-13
2.6258769209823831e-30,5.04731102945213164e-13
2.64236158605908834e-30,5.04731102945213164e-13
2.65894973815777191e-30,5.04731102945213164e-13
2.67564202694673994e-30,5.04731102945213164e-13
2.69243910617270501e-30,5.04731102945213164e-13
2.70934163368645403e-30,5.04731102945213164e-13
2.72635027146867938e-30,5.04731102945213164e-13
2.74346568565575143e-30,5.04731102945213164e-13
2.76068854656598377e-30,5.04731102945213164e-13
2.77801952872573066e-30,5.04731102945213164e-13
2.79545931089589346e-30,5.04731102945213164e-13
2.81300857609845888e-30,5.04731102945213164e-13
2.83066801164334133e-30,5.04731102945213164e-13
2.84843830915514013e-30,5.04731102945213164e-13
2.86632016460041064e-30,5.04731102945213164e-13
2.88431427831476077e-30,5.04731102945213164e-13
2.90242135503034708e-30,5.04731102945213164e-13
2.92064210390354753e-30,5.04731102945213164e-13
2.93897723854256893e-30,5.04731102945213164e-13
2.95742747703558616e-30,5.04731102945213164e-13
2.97599354197869789e-30,5.04731102945213164e-13
2.99467616050432315e-30,5.04731102945213164e-13
3.01347606430962944e-30,5.04731102945213164e-13
3.03239398968528934e-30,5.04731102945213164e-13
3.05143067754414368e-30,5.04731102945213164e-13
3.07058687345041632e-30,5.04731102945213164e-13
3.08986332764874225e-30,5.04731102945213164e-13
3.10926079509362226e-30,5.04731102945213164e-13
3.1287800354790676e-30,5.04731102945213164e-13
3.14842181326817733e-30,5.04731102945213164e-13
3.16818689772327908e-30,5.04731102945213164e-13
3.18807606293587993e-30,5.04731102945213164e-13
3.20809008785708517e-30,5.04731102945213164e-13
3.22822975632805396e-30,5.04731102945213164e-13
3.24849585711080215e-30,5.04731102945213164e-13
3.26888918391891189e-30,5.04731102945213164e-13
3.28941053544882604e-30,5.04731102945213164e-13
3.31006071541094446e-30,5.04731102945213164e-13
3.33084053256117992e-30,5.04731102945213164e-13
3.35175080073271485e-30,5.04731102945213164e-13
3.37279233886768369e-30,5.04731102945213164e-13
3.39396597104946562e-30,5.04731102945213164e-13
3.41527252653476831e-30,5.04731102945213164e-13
3.43671283978618397e-30,5.04731102945213164e-13
3.45828775050495912e-30,5.04731102945213164e-13
3.47999810366371215e-30,5.04731102945213164e-13
3.50184474953960887e-30,5.04731102945213164e-13
3.52382854374774814e-30,5.04731102945213164e-13
3.54595034727450447e-30,5.04731102945213164e-13
3.56821102651132963e-30,5.04731102945213164e-13
3.59061145328877314e-30,5.04731102945213164e-13
3.61315250491042603e-30,5.04731102945213164e-13
3.63583506418750934e-30,5.04731102945213164e-13
3.65866001947324671e-30,5.04731102945213164e-13
3.68162826469774325e-30,5.04731102945213164e-13
3.70474069940308714e-30,5.04731102945213164e-13
3.72799822877836696e-30,5.04731102945213164e-13
3.75140176369536982e-30,5.04731102945213164e-13
3.77495222074403578e-30,5.04731102945213164e-13
3.7986505222684848e-30,5.04731102945213164e-13
3.82249759640307076e-30,5.04731102945213164e-13
3.84649437710886349e-30,5.04731102945213164e-13
3.87064180421000297e-30,5.04731102945213164e-13
3.89494082343076074e-30,5.04731102945213164e-13
3.91939238643235896e-30,5.04731102945213164e-13
3.94399745085033271e-30,5.04731102945213164e-13
3.96875698033213456e-30,5.04731102945213164e-13
3.99367194457465177e-30,5.04731102945213164e-13
4.01874331936243758e-30,5.04731102945213164e-13
4.04397208660570689e-30,5.04731102945213164e-13
4.06935923437891657e-30,5.04731102945213164e-13
4.09490575695939994e-30,5.04731102945213164e-13
4.12061265486644052e-30,5.04731102945213164e-13
4.14648093490022251e-30,5.04731102945213164e-13
4.17251161018153128e-30,5.04731102945213164e-13
4.1987057001911935e-30,5.04731102945213164e-13
4.2250642308101072e-30,5.04731102945213164e-13
4.25158823435952604e-30,5.04731102945213164e-13
4.27827874964124202e-30,5.04731102945213164e-13
4.30513682197855363e-30,5.04731102945213164e-13
4.33216350325695789e-30,5.04731102945213164e-13
4.35935985196548712e-30,5.04731102945213164e-13
4.38672693323809615e-30,5.04731102945213164e-13
4.41426581889551663e-30,5.04731102945213164e-13
4.4419775874869866e-30,5.04731102945213164e-13
4.46986332433277884e-30,5.04731102945213164e-13
4.49792412156645479e-30,5.04731102945213164e-13
4.5261610781777413e-30,5.04731102945213164e-13
4.55457530005569101e-30,5.04731102945213164e-13
4.58316790003172689e-30,5.04731102945213164e-13
4.61193999792352936e-30,5.04731102945213164e-13
4.64089272057862928e-30,5.04731102945213164e-13
4.67002720191869005e-30,5.04731102945213164e-13
4.69934458298384382e-30,5.04731102945213164e-13
4.72884601197752888e-30,5.04731102945213164e-13
4.75853264431119448e-30,5.04731102945213164e-13
4.78840564264985662e-30,5.04731102945213164e-13
4.81846617695736646e-30,5.04731102945213164e-13
4.84871542454234219e-30,5.04731102945213164e-13
4.87915457010440194e-30,5.04731102945213164e-13
4.90978480578028149e-30,5.04731102945213164e-13
4.94060733119084201e-30,5.04731102945213164e-13
4.97162335348777688e-30,5.04731102945213164e-13
5.00283408740100386e-30,5.04731102945213164e-13
5.0342407552863657e-30,5.04731102945213164e-13
5.06584458717321566e-30,5.04731102945213164e-13
5.09764682081292088e-30,5.04731102945213164e-13
5.1296487017270482e-30,5.04731102945213164e-13
5.16185148325630987e-30,5.04731102945213164e-13
5.19425642660956872e-30,5.04731102945213164e-13
5.22686480091339925e-30,5.04731102945213164e-13
5.25967788326149672e-30,5.04731102945213164e-13
5.29269695876503726e-30,5.04731102945213164e-13
5.32592332060270386e-30,5.04731102945213164e-13
5.35935827007146552e-30,5.04731102945213164e-13
5.39300311663767377e-30,5.04731102945213164e-13
5.4268591779880374e-30,5.04731102945213164e-13
5.4609277800815842e-30,5.04731102945213164e-13
5.4952102572012819e-30,5.04731102945213164e-13
5.52970795200647084e-30,5.04731102945213164e-13
5.56442221558535914e-30,5.04731102945213164e-13
5.59935440750811891e-30,5.04731102945213164e-13
5.63450589587981773e-30,5.04731102945213164e-13
5.66987805739436124e-30,5.04731102945213164e-13
5.70547227738809191e-30,5.04731102945213164e-13
5.74128994989418154e-30,5.04731102945213164e-13
5.77733247769737052e-30,5.04731102945213164e-13
5.81360127238857776e-30,5.04731102945213164e-13
5.8500977544205608e-30,5.04731102945213164e-13
5.88682335316322081e-30,5.04731102945213164e-13
5.92377950695976535e-30,5.04731102945213164e-13
5.96096766318295295e-30,5.04731102945213164e-13
5.99838927829196529e-30,5.04731102945213164e-13
6.03604581788911452e-30,5.04731102945213164e-13
6.07393875677763096e-30,5.04731102945213164e-13
6.11206957901907834e-30,5.04731102945213164e-13
6.15043977799162678e-30,5.04731102945213164e-13
6.18905085644868828e-30,5.04731102945213164e-13
6.22790432657742138e-30,5.04731102945213164e-13
6.26700171005835976e-30,5.04731102945213164e-13
6.30634453812465112e-30,5.04731102945213164e-13
6.34593435162223197e-30,5.04731102945213164e-13
6.38577270107007237e-30,5.04731102945213164e-13
6.42586114672110678e-30,5.04731102945213164e-13
6.46620125862297837e-30,5.04731102945213164e-13
6.50679461667994784e-30,5.04731102945213164e-13
6.54764281071439985e-30,5.04731102945213164e-13
6.58874744052926718e-30,5.04731102945213164e-13
6.63011011597084466e-30,5.04731102945213164e-13
6.67173245699146766e-30,5.04731102945213164e-13
6.71361609371338373e-30,5.04731102945213164e-13
6.75576266649221727e-30,5.04731102945213164e-13
6.7981738259813776e-30,5.04731102945213164e-13
6.84085123319686875e-30,5.04731102945213164e-13
6.88379655958196157e-30,5.04731102945213164e-13
6.92701148707309218e-30,5.04731102945213164e-13
6.97049770816534729e-30,5.04731102945213164e-13
7.01425692597897504e-30,5.04731102945213164e-13
7.05829085432597248e-30,5.04731102945213164e-13
7.10260121777743446e-30,5.04731102945213164e-13
7.14718975173069637e-30,5.04731102945213164e-13
7.19205820247775579e-30,5.04731102945213164e-13
7.23720832727327136e-30,5.04731102945213164e-13
7.2826418944035442e-30,5.04731102945213164e-13
7.3283606832559597e-30,5.04731102945213164e-13
7.37436648438825929e-30,5.04731102945213164e-13
7.42066109959914387e-30,5.04731102945213164e-13
7.46724634199841978e-30,5.04731102945213164e-13
7.51412403607824914e-30,5.04731102945213164e-13
7.56129601778448605e-30,5.04731102945213164e-13
7.60876413458882218e-30,5.04731102945213164e-13
7.65653024556071577e-30,5.04731102945213164e-13
7.70459622144069583e-30,5.04731102945213164e-13
7.75296394471318785e-30,5.04731102945213164e-13
7.80163530968043342e-30,5.04731102945213164e-13
7.85061222253686874e-30,5.04731102945213164e-13
7.8998966014433346e-30,5.04731102945213164e-13
7.94949037660271128e-30,5.04731102945213164e-13
7.99939549033506589e-30,5.04731102945213164e-13
8.04961389715397491e-30,5.04731102945213164e-13
8.10014756384295352e-30,5.04731102945213164e-13
8.15099846953273198e-30,5.04731102945213164e-13
8.20216860577831847e-30,5.04731102945213164e-13
8.25365997663751979e-30,5.04731102945213164e-13
8.30547459874896869e-30,5.04731102945213164e-13
8.35761450141129906e-30,5.04731102945213164e-13
8.41008172666282985e-30,5.04731102945213164e-13
8.46287832936106681e-30,5.04731102945213164e-13
8.51600637726372098e-30,5.04731102945213164e-13
8.56946795110921553e-30,5.04731102945213164e-13
8.62326514469845056e-30,5.04731102945213164e-13
8.67740006497666862e-30,5.04731102945213164e-13
8.73187483211625169e-30,5.04731102945213164e-13
8.78669157959926379e-30,5.04731102945213164e-13
8.84185245430157651e-30,5.04731102945213164e-13
8.89735961657644685e-30,5.04731102945213164e-13
8.95321524033934693e-30,5.04731102945213164e-13
9.00942151315331878e-30,5.04731102945213164e-13
9.06598063631413954e-30,5.04731102945213164e-13
9.12289482493712529e-30,5.04731102945213164e-13
9.18016630804335997e-30,5.04731102945213164e-13
9.23779732864722598e-30,5.04731102945213164e-13
9.29579014384446723e-30,5.04731102945213164e-13
9.35414702490014403e-30,5.04731102945213164e-13
9.41287025733780511e-30,5.04731102945213164e-13
9.47196214102923146e-30,5.04731102945213164e-13
9.53142499028405675e-30,5.04731102945213164e-13
9.59126113394062461e-30,5.04731102945213164e-13
9.65147291545743717e-30,5.04731102945213164e-13
9.71206269300438999e-30,5.04731102945213164e-13
9.77303283955575537e-30,5.04731102945213164e-13
9.83438574298256375e-30,5.04731102945213164e-13
9.89612380614636644e-30,5.04731102945213164e-13
9.95824944699357761e-30,5.04731102945213164e-13
1.00207650986496146e-29,5.04731102945213164e-13
1.00836732095148318e-29,5.04731102945213164e-13
1.01469762433598498e-29,5.04731102945213164e-13
1.02106766794223649e-29,5.04731102945213164e-13
1.02747770125040892e-29,5.04731102945213164e-13
1.03392797530687903e-29,5.04731102945213164e-13
1.04041874273400239e-29,5.04731102945213164e-13
1.0469502577400753e-29,5.04731102945213164e-13
1.05352277612923075e-29,5.04731102945213164e-13
1.06013655531148243e-29,5.04731102945213164e-13
1.06679185431283227e-29,5.04731102945213164e-13
1.07348893378535478e-29,5.04731102945213164e-13
1.080228056017474e-29,5.04731102945213164e-13
1.08700948494417574e-29,5.04731102945213164e-13
1.09383348615737914e-29,5.04731102945213164e-13
1.10070032691632066e-29,5.04731102945213164e-13
1.10761027615805723e-29,5.04731102945213164e-13
1.11456360450793585e-29,5.04731102945213164e-13
1.12156058429026519e-29,5.04731102945213164e-13
1.12860148953891704e-29,5.04731102945213164e-13
1.13568659600808676e-29,5.04731102945213164e-13
1.14281618118311948e-29,5.04731102945213164e-13
1.14999052429131466e-29,5.04731102945213164e-13
1.15720990631293466e-29,5.04731102945213164e-13
1.16447460999214495e-29,5.04731102945213164e-13
1.17178491984812479e-29,5.04731102945213164e-13
1.17914112218619125e-29,5.04731102945213164e-13
1.18654350510905029e-29,5.04731102945213164e-13
1.19399235852801388e-29,5.04731102945213164e-13
1.20148797417443049e-29,5.04731102945213164e-13
1.20903064561104331e-29,5.04731102945213164e-13
1.21662066824351629e-29,5.04731102945213164e-13
1.22425833933203355e-29,5.04731102945213164e-13
1.23194395800287176e-29,5.04731102945213164e-13
1.23967782526019563e-29,5.04731102945213164e-13
1.24746024399777591e-29,5.04731102945213164e-13
1.2552915190108923e-29,5.04731102945213164e-13
1.2631719570082507e-29,5.04731102945213164e-13
1.27110186662403628e-29,5.04731102945213164e-13
1.27908155842992863e-29,5.04731102945213164e-13
1.28711134494734823e-29,5.04731102945213164e-13
1.29519154065962356e-29,5.04731102945213164e-13
1.30332246202433866e-29,5.04731102945213164e-13
1.31150442748575887e-29,5.04731102945213164e-13
1.31973775748722828e-29,5.04731102945213164e-13
1.32802277448380573e-29,5.04731102945213164e-13
1.33635980295481738e-29,5.04731102945213164e-13
1.34474916941659781e-29,5.04731102945213164e-13
1.35319120243531114e-29,5.04731102945213164e-13
1.36168623263974098e-29,5.04731102945213164e-13
1.37023459273432976e-29,5.04731102945213164e-13
1.3788366175121288e-29,5.04731102945213164e-13
1.3874926438679569e-29,5.04731102945213164e-13
1.39620301081157179e-29,5.04731102945213164e-13
1.4049680594809912e-29,5.04731102945213164e-13
1.41378813315577638e-29,5.04731102945213164e-13
1.42266357727056537e-29,5.04731102945213164e-13
1.43159473942852322e-29,5.04731102945213164e-13
1.4405819694149893e-29,5.04731102945213164e-13
1.44962561921121127e-29,5.04731102945213164e-13
1.45872604300804993e-29,5.04731102945213164e-13
1.46788359721994304e-29,5.04731102945213164e-13
1.47709864049878323e-29,5.04731102945213164e-13
1.48637153374801032e-29,5.04731102945213164e-13
1.49570264013672331e-29,5.04731102945213164e-13
1.50509232511395123e-29,5.04731102945213164e-13
1.51454095642288121e-29,5.04731102945213164e-13
1.52404890411535865e-29,5.04731102945213164e-13
1.53361654056629437e-29,5.04731102945213164e-13
1.54324424048828425e-29,5.04731102945213164e-13
1.55293238094632481e-29,5.04731102945213164e-13
1.56268134137248968e-29,5.04731102945213164e-13
1.57249150358089386e-29,5.04731102945213164e-13
1.58236325178255666e-29,5.04731102945213164e-13
1.59229697260050081e-29,5.04731102945213164e-13
1.60229305508486853e-29,5.04731102945213164e-13
1.6123518907282098e-29,5.04731102945213164e-13
1.62247387348072526e-29,5.04731102945213164e-13
1.63265939976579904e-29,5.04731102945213164e-13
1.64290886849543216e-29,5.04731102945213164e-13
1.65322268108590511e-29,5.04731102945213164e-13
1.66360124147354072e-29,5.04731102945213164e-13
1.67404495613042813e-29,5.04731102945213164e-13
1.68455423408045257e-29,5.04731102945213164e-13
1.6951294869152171e-29,5.04731102945213164e-13
1.70577112881021917e-29,5.04731102945213164e-13
1.71647957654104173e-29,5.04731102945213164e-13
1.72725524949973412e-29,5.04731102945213164e-13
1.73809856971113766e-29,5.04731102945213164e-13
1.74900996184952839e-29,5.04731102945213164e-13
1.75998985325514847e-29,5.04731102945213164e-13
1.77103867395098644e-29,5.04731102945213164e-13
1.782156856659661e-29,5.04731102945213164e-13
1.79334483682026933e-29,5.04731102945213164e-13
1.80460305260555487e-29,5.04731102945213164e-13
1.81593194493896752e-29,5.04731102945213164e-13
1.82733195751197532e-29,5.04731102945213164e-13
1.83880353680148568e-29,5.04731102945213164e-13
1.85034713208724404e-29,5.04731102945213164e-13
1.86196319546947184e-29,5.04731102945213164e-13
1.87365218188662018e-29,5.04731102945213164e-13
1.88541454913309571e-29,5.04731102945213164e-13
1.89725075787723517e-29,5.04731102945213164e-13
1.90916127167939418e-29,5.04731102945213164e-13
1.92114655700999404e-29,5.04731102945213164e-13
1.93320708326791438e-29,5.04731102945213164e-13
1.94534332279876933e-29,5.04731102945213164e-13
1.95755575091345155e-29,5.04731102945213164e-13
1.96984484590679744e-29,5.04731102945213164e-13
1.98221108907620551e-29,5.04731102945213164e-13
1.99465496474061702e-29,5.04731102945213164e-13
2.00717696025936961e-29,5.04731102945213164e-13
2.01977756605134887e-29,5.04731102945213164e-13
2.03245727561416401e-29,5.04731102945213164e-13
2.04521658554354104e-29,5.04731102945213164e-13
2.0580559955526555e-29,5.04731102945213164e-13
2.07097600849183714e-29,5.04731102945213164e-13
2.08397713036814641e-29,5.04731102945213164e-13
2.09705987036524251e-29,5.04731102945213164e-13
2.11022474086337574e-29,5.04731102945213164e-13
2.12347225745933655e-29,5.04731102945213164e-13
2.13680293898678492e-29,5.04731102945213164e-13
2.15021730753644976e-29,5.04731102945213164e-13
2.16371588847664576e-29,5.04731102945213164e-13
2.17729921047381408e-29,5.04731102945213164e-13
2.19096780551329826e-29,5.04731102945213164e-13
2.20472220892005464e-29,5.04731102945213164e-13
2.21856295937976172e-29,5.04731102945213164e-13
2.23249059895979116e-29,5.04731102945213164e-13
2.24650567313049109e-29,5.04731102945213164e-13
2.26060873078660544e-29,5.04731102945213164e-13
2.2748003242686422e-29,5.04731102945213164e-13
2.28908100938465292e-29,5.04731102945213164e-13
2.30345134543187144e-29,5.04731102945213164e-13
2.31791189521869268e-29,5.04731102945213164e-13
2.33246322508667702e-29,5.04731102945213164e-13
2.34710590493280675e-29,5.04731102945213164e-13
2.36184050823167315e-29,5.04731102945213164e-13
2.3766676120580887e-29,5.04731102945213164e-13
2.39158779710955454e-29,5.04731102945213164e-13
2.40660164772905958e-29,5.04731102945213164e-13
2.42170975192802524e-29,5.04731102945213164e-13
2.43691270140919785e-29,5.04731102945213164e-13
2.45221109158998008e-29,5.04731102945213164e-13
2.46760552162561161e-29,5.04731102945213164e-13
2.48309659443271361e-29,5.04731102945213164e-13
2.49868491671286215e-29,5.04731102945213164e-13
2.51437109897643031e-29,5.04731102945213164e-13
2.53015575556635654e-29,5.04731102945213164e-13
2.54603950468236834e-29,5.04731102945213164e-13
2.56202296840505011e-29,5.04731102945213164e-13
2.57810677272026841e-29,5.04731102945213164e-13
2.59429154754375105e-29,5.04731102945213164e-13
2.61057792674561052e-29,5.04731102945213164e-13
2.62696654817533892e-29,5.04731102945213164e-13
2.64345805368663983e-29,5.04731102945213164e-13
2.66005308916263e-29,5.04731102945213164e-13
2.67675230454120027e-29,5.04731102945213164e-13
2.69355635384031771e-29,5.04731102945213164e-13
2.710465895183816e-29,5.04731102945213164e-13
2.72748159082701505e-29,5.04731102945213164e-13
2.74460410718274819e-29,5.04731102945213164e-13
2.76183411484741515e-29,5.04731102945213164e-13
2.77917228862733692e-29,5.04731102945213164e-13
2.79661930756502696e-29,5.04731102945213164e-13
2.81417585496596519e-29,5.04731102945213164e-13
2.83184261842520175e-29,5.04731102945213164e-13
2.8496202898543543e-29,5.04731102945213164e-13
2.86750956550877385e-29,5.04731102945213164e-13
2.88551114601465469e-29,5.04731102945213164e-13
2.90362573639665818e-29,5.04731102945213164e-13
2.92185404610536026e-29,5.04731102945213164e-13
2.94019678904513358e-29,5.04731102945213164e-13
2.95865468360205653e-29,5.04731102945213164e-13
2.97722845267214623e-29,5.04731102945213164e-13
2.99591882368950239e-29,5.04731102945213164e-13
3.01472652865498977e-29,5.04731102945213164e-13
3.03365230416473598e-29,5.04731102945213164e-13
3.0526968914390535e-29,5.04731102945213164e-13
3.07186103635154473e-29,5.04731102945213164e-13
3.09114548945813772e-29,5.04731102945213164e-13
3.11055100602668359e-29,5.04731102945213164e-13
3.13007834606635878e-29,5.04731102945213164e-13
3.14972827435753268e-29,5.04731102945213164e-13
3.16950156048166704e-29,5.04731102945213164e-13
3.18939897885156091e-29,5.04731102945213164e-13
3.20942130874149929e-29,5.04731102945213164e-13
3.22956933431798069e-29,5.04731102945213164e-13
3.24984384467024499e-29,5.04731102945213164e-13
3.27024563384125798e-29,5.04731102945213164e-13
3.2907755008588874e-29,5.04731102945213164e-13
3.31143424976701269e-29,5.04731102945213164e-13
3.33222268965722582e-29,5.04731102945213164e-13
3.35314163470033409e-29,5.04731102945213164e-13
3.3741919041783534e-29,5.04731102945213164e-13
3.39537432251654014e-29,5.04731102945213164e-13
3.41668971931578947e-29,5.04731102945213164e-13
3.43813892938493383e-29,5.04731102945213164e-13
3.45972279277366007e-29,5.04731102945213164e-13
3.48144215480521353e-29,5.04731102945213164e-13
3.50329786610958844e-29,5.04731102945213164e-13
3.525290782656929e-29,5.04731102945213164e-13
3.54742176579085272e-29,5.04731102945213164e-13
3.56969168226241363e-29,5.04731102945213164e-13
3.5921014042638476e-29,5.04731102945213164e-13
3.61465180946281711e-29,5.04731102945213164e-13
3.63734378103687286e-29,5.04731102945213164e-13
3.66017820770783753e-29,5.04731102945213164e-13
3.68315598377684936e-29,5.04731102945213164e-13
3.70627800915917751e-29,5.04731102945213164e-13
3.72954518941958756e-29,5.04731102945213164e-13
3.7529584358077455e-29,5.04731102945213164e-13
3.77651866529403164e-29,5.04731102945213164e-13
3.80022680060523527e-29,5.04731102945213164e-13
3.82408377026094154e-29,5.04731102945213164e-13
3.84809050860968052e-29,5.04731102945213164e-13
3.87224795586561079e-29,5.04731102945213164e-13
3.89655705814543886e-29,5.04731102945213164e-13
3.92101876750525325e-29,5.04731102945213164e-13
3.94563404197806443e-29,5.04731102945213164e-13
3.97040384561110045e-29,5.04731102945213164e-13
3.99532914850369604e-29,5.04731102945213164e-13
4.02041092684521653e-29,5.04731102945213164e-13
4.04565016295342544e-29,5.04731102945213164e-13
4.07104784531272194e-29,5.04731102945213164e-13
4.09660496861312234e-29,5.04731102945213164e-13
4.12232253378898389e-29,5.04731102945213164e-13
4.14820154805830219e-29,5.04731102945213164e-13
4.17424302496226495e-29,5.04731102945213164e-13
4.20044798440470651e-29,5.04731102945213164e-13
4.22681745269232483e-29,5.04731102945213164e-13
4.25335246257463795e-29,5.04731102945213164e-13
4.28005405328456811e-29,5.04731102945213164e-13
4.3069232705790723e-29,5.04731102945213164e-13
4.33396116678024035e-29,5.04731102945213164e-13
