"mass","coupling"
1.42828699408943563e-32,3.54813389233576042e-8
1.44084034803812668e-32,3.54813389233576042e-8
1.45350403464124652e-32,3.54813389233576042e-8
1.46627902362329951e-32,3.54813389233576042e-8
1.47916629323175761e-32,3.54813389233576042e-8
1.49216683031201673e-32,3.54813389233576042e-8
1.50528163038294188e-32,3.54813389233576042e-8
1.51851169771314735e-32,3.54813389233576042e-8
1.5318580453978253e-32,3.54813389233576042e-8
1.54532169543637272e-32,3.54813389233576042e-8
1.5589036788106394e-32,3.54813389233576042e-8
1.57260503556386267e-32,3.54813389233576042e-8
1.58642681488035976e-32,3.54813389233576042e-8
1.60037007516579288e-32,3.54813389233576042e-8
